HUC,X_METER_IN,Y_METER_IN,X_METER_OUT,Y_METER_OUT
12080001,-273843.2989,-1278336.168,-273843.2989,-1278336.168
12080002,-119818.0279,-1373307.323,-119818.0279,-1373307.323
12080003,-286956.0034,-1353043.679,-286956.0034,-1353043.679
12080004,-210354.7124,-1394363.112,-218659.7288,-1377789.172
12080005,-219061.9856,-1446094.772,-219061.9856,-1446094.772
12080006,-168486.2778,-1394690.551,-216621.6433,-1348371.327
12080007,-117887.1497,-1421277.888,-117887.1497,-1421277.888
12080008,-50390.1231,-1440980.263,-50390.1231,-1440980.263
12090101,1649.237781,-1454565.157,1649.237781,-1454565.157
12090102,-67389.41245,-1538579.122,-67389.41245,-1538579.122
12090103,-137788.9058,-1503501.1,-137788.9058,-1503501.1
12090104,-95500.78442,-1467991.08,-95500.78442,-1467991.08
12090105,-13034.23221,-1508710.401,-13034.23221,-1508710.401
12090106,68291.93,-1499617.001,68291.93,-1499617.001
12090107,91071.08566,-1452824.86,91071.08566,-1452824.86
12090108,51232.60956,-1448281.611,51232.60956,-1448281.611
12090109,31566.20921,-1559693.462,31566.20921,-1559693.462
12090110,44097.68523,-1537233.172,44097.68523,-1537233.172
12090201,144525.7528,-1532135.24,140914.4495,-1572273.116
12090202,-15499.17721,-1608744.221,-15499.17721,-1608744.221
12090203,-2020.890166,-1641235.893,-2020.890166,-1641235.893
12090204,76525.92968,-1598246.962,76525.92968,-1598246.962
12090205,195495.2593,-1621922.328,195495.2593,-1621922.328
12090206,129279.2354,-1633247.243,129279.2354,-1633247.243
12090301,280090.9198,-1655271.46,280090.9198,-1655271.46
12090302,365572.2449,-1729596.723,365572.2449,-1729596.723
12090401,391009.9594,-1718177.238,391009.9594,-1718177.238
12090402,413363.2609,-1769766.572,413363.2609,-1769766.572
12100101,297588.5642,-1741342.004,297588.5642,-1741342.004
12100102,327532.2774,-1728879.011,327532.2774,-1728879.011
12100201,98035.02093,-1665146.868,98035.02093,-1665146.868
12100202,232594.715,-1718733.675,232594.715,-1718733.675
12100203,203022.575,-1675834.756,203022.575,-1675834.756
12100204,273096.2959,-1786617.674,273096.2959,-1786617.674
12100301,153664.18,-1724851.059,153664.18,-1724851.059
12100302,106251.3459,-1709852.187,106251.3459,-1709852.187
12100303,220032.8228,-1783088.308,220032.8228,-1783088.308
12100304,171864.7862,-1720790.525,171864.7862,-1720790.525
12100401,369077.9726,-1784432.808,369077.9726,-1784432.808
12100402,320634.7192,-1797646.785,320634.7192,-1797646.785
12100403,328758.1737,-1836388.243,328758.1737,-1836388.243
12100404,316171.1884,-1854292.599,314771.6195,-1846613.398
12100405,292509.607,-1856483.739,292509.607,-1856483.739
12100406,247524.2563,-1833699.71,247524.2563,-1833699.71
12100407,239716.3013,-1863714.787,239716.3013,-1863714.787
12110101,-2174.927812,-1691444.517,-2174.927812,-1691444.517
12110102,-28655.86702,-1698446.807,-28655.86702,-1698446.807
12110103,31216.60409,-1822002.248,31216.60409,-1822002.248
12110104,-12907.64069,-1784770.962,-12907.64069,-1784770.962
12110105,103130.5729,-1881219.732,103130.5729,-1881219.732
12110106,43658.88141,-1742393.011,43658.88141,-1742393.011
12110107,78692.07947,-1732775.248,78692.07947,-1732775.248
12110108,111069.958,-1824510.813,111069.958,-1824510.813
12110109,116310.3553,-1786529.282,116310.3553,-1786529.282
12110110,155339.1197,-1785834.486,155339.1197,-1785834.486
12110111,197065.5917,-1861336.663,197065.5917,-1861336.663
12110201,257319.7766,-1893647.5,257319.7766,-1893647.5
12110202,254385.9072,-1913722.344,254385.9072,-1913722.344
12110203,264102.4087,-1938148.18,264102.4087,-1938148.18
12110204,177285.5545,-1916539.402,177285.5545,-1916539.402
12110205,206540.7289,-1957903.507,197879.8941,-1937245.242
12110206,149316.6347,-1964564.147,149316.6347,-1964564.147
12110207,191092.3089,-2009709.125,191092.3089,-2009709.125
12110208,221172.4262,-2073521.757,221172.4262,-2073521.757
13010001,-613671.9701,-782516.3141,-613671.9701,-782516.3141
13010002,-520091.0243,-832368.2789,-520091.0243,-832368.2789
13010003,-513201.1688,-773079.9569,-513201.1688,-773079.9569
13010004,-556932.8725,-754972.8133,-556932.8725,-754972.8133
13010005,-556206.1701,-860205.0214,-556206.1701,-860205.0214
13020101,-514365.5021,-933397.682,-514365.5021,-933397.682
13020102,-582424.1239,-924099.6275,-582424.1239,-924099.6275
13020201,-561301.3837,-1032224.875,-561301.3837,-1032224.875
13020202,-611616.2311,-1006779.66,-611616.2311,-1006779.66
13020203,-618331.2634,-1136166.748,-618331.2634,-1136166.748
13020204,-644641.1352,-1064117.211,-644641.1352,-1064117.211
13020205,-676260.2828,-1004462.403,-676260.2828,-1004462.403
13020206,-741038.7184,-1106166.031,-741038.7184,-1106166.031
13020207,-704469.6126,-1066758.159,-704469.6126,-1066758.159
13020208,-738688.1237,-1188618.071,-738688.1237,-1188618.071
13020209,-687831.0856,-1148841.466,-687831.0856,-1148841.466
13020210,-607051.405,-1217258.124,-607051.405,-1217258.124
13020211,-681284.4771,-1238543.713,-681284.4771,-1238543.713
13030101,-708053.9419,-1285107.089,-708053.9419,-1285107.089
13030102,-663270.1357,-1377409.156,-663270.1357,-1377409.156
13030103,-643752.8206,-1324524.239,-643752.8206,-1324524.239
13030201,-801906.4103,-1437094.159,-801906.4103,-1437094.159
13030202,-731630.7673,-1371715.215,-731630.7673,-1371715.215
13040100,-569414.3809,-1471962.695,-569414.3809,-1471962.695
13040201,-468393.3578,-1602817.427,-468393.3578,-1602817.427
13040202,-394308.4117,-1646821.033,-394308.4117,-1646821.033
13040203,-389696.9481,-1717136.58,-389696.9481,-1717136.58
13040204,-358766.8417,-1689886.358,-358766.8417,-1689886.358
13040205,-313051.4967,-1740852.268,-313051.4967,-1740852.268
13040206,-308915.0683,-1667529.546,-308915.0683,-1667529.546
13040207,-330564.7081,-1694948.831,-330564.7081,-1694948.831
13040208,-204655.6439,-1677020.282,-235896.6911,-1666500.896
13040209,-268165.3446,-1658728.994,-268165.3446,-1658728.994
13040210,-213225.264,-1648131.737,-213225.264,-1648131.737
13040211,-233797.5264,-1616111.336,-238660.5806,-1622965.14
13040212,-142321.7667,-1688165.735,-142321.7667,-1688165.735
13040301,-91301.99795,-1603872.819,-91301.99795,-1603872.819
13040302,-98299.75615,-1683993.773,-98299.75615,-1683993.773
13040303,-66760.00482,-1667776.044,-66760.00482,-1667776.044
13050001,-551883.8475,-1117141.19,-551883.8475,-1117141.19
13050002,-512676.9262,-1143081.926,-512676.9262,-1143081.926
13050003,-577651.0612,-1307278.895,-577651.0612,-1307278.895
13050004,-485403.8699,-1476988.754,-485403.8699,-1476988.754
13060001,-464426.736,-1070922.311,-464426.736,-1070922.311
13060002,-484291.0433,-1106017.744,-484291.0433,-1106017.744
13060003,-417229.6453,-1185750.249,-417229.6453,-1185750.249
13060004,-360990.5923,-1143514.878,-360990.5923,-1143514.878
13060005,-472652.1081,-1231154.259,-472652.1081,-1231154.259
13060006,-494965.1341,-1196318.113,-494965.1341,-1196318.113
13060007,-399688.4391,-1299694.016,-399688.4391,-1299694.016
13060008,-485211.5695,-1272098.617,-485211.5695,-1272098.617
13060009,-474117.9493,-1305042.544,-474117.9493,-1305042.544
13060010,-502275.1732,-1332242.208,-502275.1732,-1332242.208
13060011,-408371.6092,-1381942.019,-408371.6092,-1381942.019
13070001,-322775.2174,-1499407.724,-322775.2174,-1499407.724
13070002,-428276.8444,-1449494.943,-428276.8444,-1449494.943
13070003,-360338.9895,-1548283.749,-360338.9895,-1548283.749
13070004,-396700.6352,-1516776.403,-396700.6352,-1516776.403
13070005,-350761.8633,-1568382.168,-350761.8633,-1568382.168
13070006,-329911.7397,-1587274.28,-329911.7397,-1587274.28
13070007,-286465.2734,-1442232.287,-286465.2734,-1442232.287
13070008,-174241.8217,-1590810.622,-174241.8217,-1590810.622
13070009,-255968.9333,-1584237.817,-255968.9333,-1584237.817
13070010,-208146.5643,-1599173.993,-208146.5643,-1599173.993
13070011,-140780.9847,-1589480.427,-140780.9847,-1589480.427
13080001,-59100.02761,-1740359.941,-59100.02761,-1740359.941
13080002,14959.95709,-1882460.187,14959.95709,-1882460.187
13080003,86644.91628,-1983569.505,86644.91628,-1983569.505
13090001,124541.2191,-2047715.276,124541.2191,-2047715.276
13090002,170036.4638,-2089518.201,220155.7391,-2101744.406
14010001,-587692.5003,-545254.2196,-548049.3847,-533545.9777
14010002,-527196.9365,-573140.0669,-527196.9365,-573140.0669
14010003,-568160.9783,-579701.1935,-568160.9783,-579701.1935
14010004,-602019.4459,-612090.6019,-602019.4459,-612090.6019
14010005,-703100.1153,-592441.0336,-703100.1153,-592441.0336
14010006,-716753.2478,-572476.7312,-716753.2478,-572476.7312
14020001,-585006.504,-660191.0238,-585006.504,-660191.0238
14020002,-637529.7508,-707956.8282,-637529.7508,-707956.8282
14020003,-582020.525,-713135.6795,-582020.525,-713135.6795
14020004,-648478.7342,-644192.8944,-648478.7342,-644192.8944
14020005,-719768.378,-656011.6848,-719768.378,-656011.6848
14020006,-687333.9776,-710527.8191,-687333.9776,-710527.8191
14030001,-799021.6912,-611899.8984,-799021.6912,-611899.8984
14030002,-757756.9692,-750599.8103,-757756.9692,-750599.8103
14030003,-729064.5196,-726775.8724,-729064.5196,-726775.8724
14030004,-779302.0572,-664687.7272,-779302.0572,-664687.7272
14030005,-831795.6847,-692646.5929,-831795.6847,-692646.5929
14040101,-835854.159,-207144.3195,-835854.159,-207144.3195
14040102,-789016.9847,-193072.5225,-789016.9847,-193072.5225
14040103,-814349.1552,-293721.3314,-814349.1552,-293721.3314
14040104,-769485.5458,-262199.4935,-769485.5458,-262199.4935
14040105,-741028.2633,-346184.8945,-741028.2633,-346184.8945
14040106,-798328.2346,-401197.6943,-798328.2346,-401197.6943
14040107,-851555.8092,-340032.1417,-851555.8092,-340032.1417
14040108,-886084.2625,-338073.2147,-886084.2625,-338073.2147
14040109,-726835.2009,-406313.1676,-726835.2009,-406313.1676
14040200,-663524.6847,-306593.7756,-663524.6847,-306593.7756
14050001,-605213.7407,-478592.118,-605213.7407,-478592.118
14050002,-689804.0644,-470654.584,-689804.0644,-470654.584
14050003,-655966.9611,-415962.9118,-655966.9611,-415962.9118
14050004,-648465.6616,-372445.4582,-648465.6616,-372445.4582
14050005,-664664.4688,-519961.6978,-664664.4688,-519961.6978
14050006,-708720.8561,-534983.1628,-708720.8561,-534983.1628
14050007,-769254.8099,-519869.845,-769254.8099,-519869.845
14060001,-778056.9688,-469411.9798,-791515.3044,-468526.6699
14060002,-808720.3527,-441652.0999,-808720.3527,-441652.0999
14060003,-872885.6165,-453359.3595,-872885.6165,-453359.3595
14060004,-923296.6681,-477906.7302,-923296.6681,-477906.7302
14060005,-862718.6972,-536424.5193,-862718.6972,-536424.5193
14060006,-826332.3009,-558138.3816,-826332.3009,-558138.3816
14060007,-920067.132,-545828.6956,-920067.132,-545828.6956
14060008,-872067.6755,-640877.8216,-872067.6755,-640877.8216
14060009,-934310.984,-603939.566,-934310.984,-603939.566
14070001,-918430.2753,-748947.021,-918430.2753,-748947.021
14070002,-965461.7355,-635831.3603,-965461.7355,-635831.3603
14070003,-989007.4009,-679402.0149,-989007.4009,-679402.0149
14070004,-914013.7874,-694260.5654,-914013.7874,-694260.5654
14070005,-1001630.197,-743201.4075,-1001630.197,-743201.4075
14070006,-1006929.625,-821826.6753,-1006929.625,-821826.6753
14070007,-1063701.341,-788191.5001,-1063701.341,-788191.5001
14080101,-656733.9703,-860501.4594,-656733.9703,-860501.4594
14080102,-644571.9494,-821527.8,-644571.9494,-821527.8
14080103,-664268.4296,-925423.7031,-664268.4296,-925423.7031
14080104,-694453.5616,-814802.7489,-694453.5616,-814802.7489
14080105,-764643.8289,-864926.6885,-764643.8289,-864926.6885
14080106,-749489.8066,-951295.5941,-749489.8066,-951295.5941
14080107,-759660.8699,-829969.9583,-759660.8699,-829969.9583
14080201,-836616.3388,-809450.1062,-836616.3388,-809450.1062
14080202,-778936.235,-804525.5949,-778936.235,-804525.5949
14080203,-806716.0738,-770966.0398,-806716.0738,-770966.0398
14080204,-864695.9872,-904547.5958,-864695.9872,-904547.5958
14080205,-913830.4702,-818242.8156,-913830.4702,-818242.8156
15010001,-1066227.35,-874974.1478,-1066227.35,-874974.1478
15010002,-1173581.501,-897454.2484,-1173581.501,-897454.2484
15010003,-1116027.986,-825502.0684,-1116027.986,-825502.0684
15010004,-1123344.874,-944674.9751,-1123344.874,-944674.9751
15010005,-1273107.709,-884016.4672,-1273107.709,-884016.4672
15010006,-1240685.52,-846571.2587,-1240685.52,-846571.2587
15010007,-1257150.004,-952653.5281,-1257150.004,-952653.5281
15010008,-1169609.54,-763950.5496,-1169609.54,-763950.5496
15010009,-1182932.352,-824629.7525,-1182932.352,-824629.7525
15010010,-1248879.263,-783649.5434,-1248879.263,-783649.5434
15010011,-1320869.775,-631152.6663,-1320869.775,-631152.6663
15010012,-1320432.054,-797762.7898,-1320432.054,-797762.7898
15010013,-1270784.132,-712104.477,-1270784.132,-712104.477
15010014,-1304299.267,-927808.2017,-1304299.267,-927808.2017
15010015,-1371312.335,-842957.5701,-1371312.335,-842957.5701
15020001,-859163.9645,-1162847.836,-859163.9645,-1162847.836
15020002,-893322.7474,-1110433.318,-893322.7474,-1110433.318
15020003,-804411.3043,-1139554.664,-804411.3043,-1139554.664
15020004,-806279.9359,-1075758,-806279.9359,-1075758
15020005,-931293.8617,-1125167.372,-931293.8617,-1125167.372
15020006,-804532.4776,-1008156.646,-804532.4776,-1008156.646
15020007,-878920.3546,-1052715.829,-878920.3546,-1052715.829
15020008,-990245.9398,-1060470.536,-990245.9398,-1060470.536
15020009,-885090.2848,-1025412.194,-885090.2848,-1025412.194
15020010,-983248.2492,-1098556.835,-983248.2492,-1098556.835
15020011,-899373.2796,-1005365.826,-899373.2796,-1005365.826
15020012,-949376.0969,-948895.1811,-949376.0969,-948895.1811
15020013,-928087.1629,-952259.9985,-928087.1629,-952259.9985
15020014,-939030.9877,-994089.9681,-939030.9877,-994089.9681
15020015,-1037596.563,-1033231.228,-1037596.563,-1033231.228
15020016,-1042408.387,-957461.1512,-1042408.387,-957461.1512
15020017,-967178.9754,-944889.7031,-967178.9754,-944889.7031
15020018,-983968.3536,-901647.7566,-983968.3536,-901647.7566
15030101,-1331377.227,-1000406.133,-1331377.227,-1000406.133
15030102,-1364212.131,-969923.0598,-1364212.131,-969923.0598
15030103,-1293145.708,-1009451.871,-1293145.708,-1009451.871
15030104,-1357184.926,-1153662.083,-1357184.926,-1153662.083
15030105,-1284349.527,-1142673.332,-1284349.527,-1142673.332
15030106,-1321002.402,-1158862.939,-1321002.402,-1158862.939
15030107,-1374257.495,-1237400.104,-1374257.495,-1237400.104
15030108,-1363328.064,-1274245.138,-1363328.064,-1274245.138
15030201,-1234028.897,-1018931.311,-1234028.897,-1018931.311
15030202,-1215674.598,-1048196.757,-1215674.598,-1048196.757
15030203,-1196192.789,-1083337.659,-1196192.789,-1083337.659
15030204,-1267555.158,-1084628.496,-1267555.158,-1084628.496
15040001,-768799.1561,-1258222.052,-768799.1561,-1258222.052
15040002,-830832.8999,-1308904.415,-830832.8999,-1308904.415
15040003,-823921.7337,-1384709.91,-823921.7337,-1384709.91
15040004,-832608.0106,-1227302.388,-832608.0106,-1227302.388
15040005,-923162.3265,-1271066.078,-923162.3265,-1271066.078
15040006,-883021.6401,-1370160.122,-883021.6401,-1370160.122
15040007,-971211.2203,-1226494.445,-971211.2203,-1226494.445
15050100,-1061185.002,-1253090.507,-1061185.002,-1253090.507
15050201,-931014.1853,-1367780.527,-931014.1853,-1367780.527
15050202,-975529.7607,-1416092.584,-975529.7607,-1416092.584
15050203,-989395.908,-1316467.968,-989395.908,-1316467.968
15050301,-1040266.378,-1397319.079,-1040266.378,-1397319.079
15050302,-1014149.811,-1374547.72,-1014149.811,-1374547.72
15050303,-1106705.932,-1283902.585,-1106705.932,-1283902.585
15050304,-1080354.12,-1375887.173,-1080354.12,-1375887.173
15050305,-1105033.765,-1337797.831,-1105033.765,-1337797.831
15050306,-1139894.184,-1312729.083,-1139894.184,-1312729.083
15060101,-902552.4233,-1206880.944,-902552.4233,-1206880.944
15060102,-914949.355,-1178568.65,-914949.355,-1178568.65
15060103,-999704.4077,-1180212.424,-999704.4077,-1180212.424
15060104,-948823.5409,-1157331.231,-948823.5409,-1157331.231
15060105,-1037813.17,-1148452.385,-1037813.17,-1148452.385
15060106,-1096222.653,-1192788.797,-1096222.653,-1192788.797
15060201,-1164132.794,-999562.2441,-1164132.794,-999562.2441
15060202,-1100224.54,-1045011.735,-1100224.54,-1045011.735
15060203,-1072714.38,-1130275.289,-1072714.38,-1130275.289
15070101,-1180264.181,-1241950.786,-1180264.181,-1241950.786
15070102,-1133765.034,-1134448.139,-1133765.034,-1134448.139
15070103,-1179669.276,-1139335.862,-1179669.276,-1139335.862
15070104,-1227151.609,-1163008.614,-1227151.609,-1163008.614
15070201,-1292082.611,-1240241.278,-1292082.611,-1240241.278
15070202,-1221807.941,-1285483.116,-1221807.941,-1285483.116
15070203,-1246156.63,-1308955.671,-1246156.63,-1308955.671
15080101,-1153657.373,-1366413.983,-1153657.373,-1366413.983
15080102,-1216582.966,-1359235.516,-1216582.966,-1359235.516
15080103,-1283814.622,-1322148.589,-1283814.622,-1322148.589
15080200,-1086769.728,-1432184.303,-1086769.728,-1432184.303
15080301,-922558.0407,-1434897.176,-922558.0407,-1434897.176
15080302,-884003.8551,-1456157.678,-884003.8551,-1456157.678
15080303,-849993.6851,-1464744.812,-849993.6851,-1464744.812
16010101,-918211.8256,-335508.0869,-918211.8256,-335508.0869
16010102,-902750.2392,-244960.646,-902750.2392,-244960.646
16010201,-938956.5558,-239150.9975,-938956.5558,-239150.9975
16010202,-976761.0411,-241695.5548,-976761.0411,-241695.5548
16010203,-969986.732,-299418.6628,-969986.732,-299418.6628
16010204,-1012316.61,-265060.6929,-1012316.61,-265060.6929
16020101,-946456.9854,-386890.1137,-946456.9854,-386890.1137
16020102,-987420.2188,-359011.5516,-987420.2188,-359011.5516
16020201,-1012006.947,-473747.216,-1012006.947,-473747.216
16020202,-976803.3243,-487420.5028,-976803.3243,-487420.5028
16020203,-958970.2096,-437741.5223,-958970.2096,-437741.5223
16020204,-1004319.899,-409025.7682,-1004319.899,-409025.7682
16020301,-1209286.832,-569719.6421,-1209286.832,-569719.6421
16020302,-1196303.27,-629880.1752,-1196303.27,-629880.1752
16020303,-1161920.508,-538881.4449,-1161920.508,-538881.4449
16020304,-1049722.544,-436826.4341,-1049722.544,-436826.4341
16020305,-1078907.385,-418747.3002,-1078907.385,-418747.3002
16020306,-1146960.52,-441417.4826,-1146960.52,-441417.4826
16020307,-1197213.629,-302237.5312,-1197213.629,-302237.5312
16020308,-1123897.964,-322895.6356,-1123897.964,-322895.6356
16020309,-1050491.297,-264364.4473,-1050491.297,-264364.4473
16020310,-1046395.602,-345531.7248,-1046395.602,-345531.7248
16030001,-1096090.48,-715905.0747,-1096090.48,-715905.0747
16030002,-1053660.804,-695586.8059,-1053660.804,-695586.8059
16030003,-1038835.779,-613812.2268,-1038835.779,-613812.2268
16030004,-992702.3741,-552390.4787,-992702.3741,-552390.4787
16030005,-1072874.868,-540006.5768,-1072874.868,-540006.5768
16030006,-1173994.361,-700296.8255,-1173994.361,-700296.8255
16030007,-1120082.016,-646843.5289,-1120082.016,-646843.5289
16030008,-1101014.765,-592786.7166,-1101014.765,-592786.7166
16030009,-1152091.023,-598195.8101,-1152091.023,-598195.8101
16040101,-1264207.963,-290486.4065,-1297895.779,-314428.6466
16040102,-1309489.907,-286164.0803,-1309489.907,-286164.0803
16040103,-1327581.991,-384526.9448,-1327581.991,-384526.9448
16040104,-1374626.348,-400360.0398,-1374626.348,-400360.0398
16040105,-1415275.865,-339522.5673,-1415275.865,-339522.5673
16040106,-1386320.16,-293246.9479,-1386320.16,-293246.9479
16040107,-1468386.962,-431492.5074,-1468386.962,-431492.5074
16040108,-1501646.78,-296477.3038,-1526147.703,-327022.1431
16040109,-1434587.502,-243909.3696,-1434587.502,-243909.3696
16040201,-1490591.46,-217599.0846,-1490591.46,-217599.0846
16040202,-1566905.328,-246714.698,-1566905.328,-246714.698
16040203,-1638372.863,-268356.1532,-1638372.863,-268356.1532
16040204,-1639145.635,-206720.9418,-1639145.635,-206720.9418
16040205,-1561519.35,-168189.3808,-1561519.35,-168189.3808
16050101,-1720879.927,-454670.7268,-1720879.927,-454670.7268
16050102,-1697678.73,-413599.8358,-1697678.73,-413599.8358
16050103,-1650858.188,-362399.3348,-1650858.188,-362399.3348
16050104,-1605185.495,-351425.3387,-1605185.495,-351425.3387
16050201,-1700419.972,-484863.8396,-1700419.972,-484863.8396
16050202,-1657505.234,-442272.0675,-1657505.234,-442272.0675
16050203,-1583576.913,-419518.7245,-1583576.913,-419518.7245
16050301,-1656619.073,-545284.5671,-1656619.073,-545284.5671
16050302,-1678138.362,-513146.3061,-1678138.362,-513146.3061
16050303,-1629412.535,-485193.1996,-1629412.535,-485193.1996
16050304,-1612823.852,-537998.7061,-1612823.852,-537998.7061
16060001,-1514283.107,-402457.0604,-1514283.107,-402457.0604
16060002,-1549861.439,-498843.6904,-1549861.439,-498843.6904
16060003,-1521628.577,-572387.5669,-1521628.577,-572387.5669
16060004,-1451505.156,-481957.7923,-1451505.156,-481957.7923
16060005,-1404047.572,-484071.0067,-1404047.572,-484071.0067
16060006,-1358517.037,-497605.8132,-1358517.037,-497605.8132
16060007,-1282873.186,-417527.7259,-1282873.186,-417527.7259
16060008,-1243711.305,-474023.8982,-1243711.305,-474023.8982
16060009,-1289599.827,-651832.4539,-1289599.827,-651832.4539
16060010,-1579698.187,-601320.508,-1579698.187,-601320.508
16060011,-1485192.733,-624149.6073,-1485192.733,-624149.6073
16060012,-1387038.344,-588492.4949,-1387038.344,-588492.4949
16060013,-1483428.794,-692400.901,-1483428.794,-692400.901
16060014,-1384070.721,-724675.1284,-1384070.721,-724675.1284
16060015,-1399111.75,-888616.3914,-1399111.75,-888616.3914
17010101,-1129611.91,507032.4323,-1129611.91,507032.4323
17010102,-1121411.372,458687.7384,-1121411.372,458687.7384
17010103,-1149997.037,539780.2192,-1149997.037,539780.2192
17010104,-1199899.469,542222.0175,-1199899.469,542222.0175
17010105,-1177115.348,553010.613,-1177115.348,553010.613
17010201,-987082.6736,234195.6025,-987082.6736,234195.6025
17010202,-1034117.176,236811.8055,-1034117.176,236811.8055
17010203,-993331.7851,306600.5619,-993331.7851,306600.5619
17010204,-1113307.659,336888.7015,-1113307.659,336888.7015
17010205,-1086304.002,227429.4732,-1086304.002,227429.4732
17010206,-1045977.128,513776.7756,-1045977.128,513776.7756
17010207,-999018.0391,455006.2986,-999018.0391,455006.2986
17010208,-1057523.071,433546.6722,-1057523.071,433546.6722
17010209,-1004634,394286.317,-1004634,394286.317
17010210,-1073609.825,482887.917,-1073609.825,482887.917
17010211,-1032225.976,387040.1709,-1032225.976,387040.1709
17010212,-1076037.711,375881.9707,-1076037.711,375881.9707
17010213,-1148069.51,424509.3152,-1148069.51,424509.3152
17010214,-1225872.685,484164.1589,-1225872.685,484164.1589
17010215,-1239852.235,530970.8174,-1239852.235,530970.8174
17010216,-1268275.871,536904.7155,-1268275.871,536904.7155
17010301,-1203213.104,430460.7391,-1203213.104,430460.7391
17010302,-1200360.107,398145.687,-1200360.107,398145.687
17010303,-1246459.318,414176.0676,-1246459.318,414176.0676
17010304,-1210103.846,367204.7318,-1210103.846,367204.7318
17010305,-1261860.504,442594.5347,-1261860.504,442594.5347
17010306,-1286427.576,403487.6095,-1286427.576,403487.6095
17010307,-1327068.384,464919.5057,-1327068.384,464919.5057
17010308,-1285161.918,471238.5344,-1285161.918,471238.5344
17020001,-1338564.794,526012.0174,-1338564.794,526012.0174
17020002,-1351592.277,588929.1347,-1351592.277,588929.1347
17020003,-1306835.149,524287.0071,-1306835.149,524287.0071
17020004,-1377422.079,548196.1017,-1377422.079,548196.1017
17020005,-1433477.395,516810.4208,-1433477.395,516810.4208
17020006,-1424510.689,570201.9958,-1424510.689,570201.9958
17020007,-1435926.047,608324.8831,-1459167.5,618654.6389
17020008,-1480360.394,582727.1507,-1480360.394,582727.1507
17020009,-1512657.378,552129.1856,-1512657.378,552129.1856
17020010,-1509673.228,465817.5085,-1509673.228,465817.5085
17020011,-1542888.991,504798.9533,-1542888.991,504798.9533
17020012,-1469408.218,473885.4204,-1469408.218,473885.4204
17020013,-1383207.613,442193.0238,-1383207.613,442193.0238
17020014,-1430551.262,471680.0128,-1430551.262,471680.0128
17020015,-1443572.001,408841.701,-1443572.001,408841.701
17020016,-1453006.153,358848.6133,-1453006.153,358848.6133
17030001,-1557657.959,437256.1694,-1557657.959,437256.1694
17030002,-1595202.862,411836.5548,-1595202.862,411836.5548
17030003,-1544651.59,346877.5287,-1544651.59,346877.5287
17040101,-837925.1281,-59737.96314,-837925.1281,-59737.96314
17040102,-826143.1938,-110491.8987,-826143.1938,-110491.8987
17040103,-863760.9567,-143734.0246,-863760.9567,-143734.0246
17040104,-912346.7987,-117091.7648,-912346.7987,-117091.7648
17040105,-900131.9033,-183774.439,-900131.9033,-183774.439
17040201,-968888.301,-72651.34798,-968888.301,-72651.34798
17040202,-903811.6444,-6847.094495,-903811.6444,-6847.094495
17040203,-934914.9361,-30240.36475,-908926.0529,-35441.57147
17040204,-905285.8032,-73118.45223,-905285.8032,-73118.45223
17040205,-942006.0628,-127400.1487,-942006.0628,-127400.1487
17040206,-1024417.866,-127167.3199,-1024417.866,-127167.3199
17040207,-951701.4626,-158743.2654,-951701.4626,-158743.2654
17040208,-990586.105,-182544.0939,-990586.105,-182544.0939
17040209,-1094852.999,-141250.0669,-1094852.999,-141250.0669
17040210,-1102342.86,-221477.2688,-1102342.86,-221477.2688
17040211,-1156566.978,-225383.2215,-1156566.978,-225383.2215
17040212,-1188772.655,-155324.0779,-1188772.655,-155324.0779
17040213,-1222318.013,-227213.4625,-1222318.013,-227213.4625
17040214,-964390.9951,-8414.275985,-964390.9951,-8414.275985
17040215,-1001913.881,-17818.50564,-1001913.881,-17818.50564
17040216,-1032309.148,-11437.38611,-1032309.148,-11437.38611
17040217,-1058855.829,-19251.58979,-1058855.829,-19251.58979
17040218,-1091195.282,-40406.41936,-1091195.282,-40406.41936
17040219,-1166962.891,-73236.42731,-1166962.891,-73236.42731
17040220,-1197126.113,-74148.68921,-1197126.113,-74148.68921
17040221,-1141842.895,-94962.96824,-1141842.895,-94962.96824
17050101,-1258341.882,-110270.8961,-1258341.882,-110270.8961
17050102,-1285494.408,-182846.5314,-1285494.408,-182846.5314
17050103,-1341291.438,-63943.67337,-1341291.438,-63943.67337
17050104,-1340561.037,-178756.6912,-1340561.037,-178756.6912
17050105,-1358629.121,-232125.7179,-1358629.121,-232125.7179
17050106,-1403723.341,-201530.4216,-1403723.341,-201530.4216
17050107,-1407808.341,-135230.9874,-1407808.341,-135230.9874
17050108,-1383257.524,-84222.77981,-1383257.524,-84222.77981
17050109,-1447967.183,-108199.4057,-1447967.183,-108199.4057
17050110,-1420551.479,-32282.07312,-1420551.479,-32282.07312
17050111,-1228826.706,-10244.4985,-1228826.706,-10244.4985
17050112,-1270097.373,-12667.21192,-1270097.373,-12667.21192
17050113,-1225217.982,-46389.28388,-1225217.982,-46389.28388
17050114,-1317463.42,-22680.30275,-1317463.42,-22680.30275
17050115,-1351808.056,33160.0653,-1351808.056,33160.0653
17050116,-1467311.051,27774.00486,-1467311.051,27774.00486
17050117,-1407062.586,19378.76644,-1407062.586,19378.76644
17050118,-1415365.682,50762.61045,-1415365.682,50762.61045
17050119,-1399459.33,69842.80966,-1399459.33,69842.80966
