      QW_SEQ          OBS     CENSORED      MODELED
        3681     0.179400        False     0.179400
        3428     0.180000        False     0.180000
        4583     0.187000        False     0.187000
        4195     0.190000        False     0.190000
        3705     0.197500        False     0.197500
        3446     0.206900        False     0.206900
        3686     0.208300        False     0.208300
        3422     0.210000        False     0.210000
        5258     0.210800        False     0.210800
        3450     0.216700        False     0.216700
        3191     0.220000        False     0.220000
        5223     0.228900        False     0.228900
        4302     0.230000        False     0.230000
        5260     0.233700        False     0.233700
        5222     0.235800        False     0.235800
        3442     0.240000        False     0.240000
        5221     0.249200        False     0.249200
        4573     0.250000        False     0.250000
        4973     0.254700        False     0.254700
        4478     0.267000        False     0.267000
        4322     0.267700        False     0.267700
        3184     0.270000        False     0.270000
        4006     0.270000        False     0.270000
        5227     0.286900        False     0.286900
        3177     0.300000        False     0.300000
        4463     0.307000        False     0.307000
        3704     0.325200        False     0.325200
        3999     0.330900        False     0.330900
        3706     0.340600        False     0.340600
        5220     0.343800        False     0.343800
        4290     0.348700        False     0.348700
        4003     0.349000        False     0.349000
        3958     0.351900        False     0.351900
        3960     0.351900        False     0.351900
        4442     0.356200        False     0.356200
        5226     0.372500        False     0.372500
        3194     0.380000        False     0.380000
        3437     0.400000        False     0.400000
        4323     0.408000        False     0.408000
        5225     0.445800        False     0.445800
        3712     0.500000        False     0.500000
        4256     0.552300        False     0.552300
        4007     0.661000        False     0.661000
        4825     0.724000        False     0.724000
        4000     0.926000        False     0.926000
        4589     1.738000        False     1.738000
        5247     1.972900        False     1.972900
        4585     4.796000        False     4.796000
