interp_grid
4
X
Y
Z
interp_log10_trimmed
1.6488e+006 -1.51285e+006 0 0.277048 
1.70423e+006 -1.50064e+006 0 0.646995 
1.52957e+006 -1.48443e+006 0 0.322765 
1.53054e+006 -1.41088e+006 0 0.0604763 
1.49307e+006 -1.48419e+006 0 0.424295 
1.47622e+006 -1.04615e+006 0 0.506616 
1.40569e+006 -1.1887e+006 0 0.355842 
1.41607e+006 -1.30117e+006 0 0.180998 
1.42739e+006 -1.40069e+006 0 0.102891 
1.46319e+006 -1.20653e+006 0 0.328191 
1.51611e+006 -1.30003e+006 0 0.289313 
1.482e+006 -1.31013e+006 0 0.176152 
1.49943e+006 -1.3977e+006 0 -0.136778 
1.47058e+006 -1.35826e+006 0 -0.0288957 
1.45664e+006 -1.4106e+006 0 0.0407266 
1.45158e+006 -1.51653e+006 0 0.671538 
1.41987e+006 -1.46881e+006 0 0.382724 
1.478e+006 -1.53767e+006 0 0.887441 
1.44931e+006 -1.5803e+006 0 0.712364 
1.40054e+006 -1.52245e+006 0 0.559898 
1.32142e+006 -1.50138e+006 0 0.375785 
1.30129e+006 -1.46068e+006 0 0.323927 
1.26131e+006 -1.47562e+006 0 0.330953 
1.26305e+006 -1.51885e+006 0 0.356301 
1.19887e+006 -1.49761e+006 0 0.336906 
1.21191e+006 -1.53538e+006 0 0.351582 
1.37407e+006 -1.3957e+006 0 0.197995 
1.34411e+006 -1.38942e+006 0 0.219692 
1.37026e+006 -1.4727e+006 0 0.359022 
1.31662e+006 -1.37543e+006 0 0.222416 
1.3018e+006 -1.36637e+006 0 0.226352 
1.268e+006 -1.38778e+006 0 0.247729 
1.24042e+006 -1.43206e+006 0 0.278401 
1.21821e+006 -1.46659e+006 0 0.307803 
1.38913e+006 -1.00338e+006 0 0.394595 
1.41456e+006 -1.0302e+006 0 0.465245 
1.36948e+006 -1.05055e+006 0 0.533265 
1.41944e+006 -1.06938e+006 0 0.511175 
1.33956e+006 -1.0817e+006 0 0.669912 
1.2957e+006 -1.14298e+006 0 0.435192 
1.27777e+006 -1.22963e+006 0 0.19789 
1.36277e+006 -1.14963e+006 0 0.457244 
