Id,HUC,ET_ID,ET_X,ET_Y,X_METER,Y_METER
0,7110008,707,409887.83947,1792942.13257,760172.6977870150,-618942.7189323460
0,7110009,708,477280.92074,1777529.61130,828989.4818893960,-630407.8003371710
0,7120001,709,739410.17536,2071744.61310,1077596.2545379400,-322219.4315902430
0,7120002,710,701281.14005,2007645.48187,1042835.2385396300,-388418.6225315510
0,7120003,711,686127.75271,2111975.14202,1021675.6236759500,-285596.8803180670
0,7120004,712,657294.27153,2128499.44082,991727.4312397740,-270980.4083472100
0,7120005,713,628600.93169,2052587.85493,967147.6338328830,-348284.0697150220
0,7120006,714,628177.27674,2201822.25720,958215.8878260110,-199826.3532417880
0,7120007,715,609070.33720,2100210.92913,944829.9974895930,-302138.6611249150
0,7130001,716,557162.00679,2040947.40525,895863.8171739010,-364230.0059282040
0,7130002,717,615216.28651,2012082.33666,955904.1135310030,-389374.6015309480
0,7130003,718,503004.41920,1951645.77022,846068.5611769280,-456153.1586865770
0,7130004,719,578008.92680,1976143.83026,920365.8872865180,-427351.7087990390
0,7130005,720,488822.05718,1995087.38834,829489.9131592620,-413857.6074951120
0,7130006,721,607776.10149,1912782.58248,953749.5254836240,-488481.5057959120
0,7130007,722,559617.69153,1856802.40602,908095.0951515510,-546952.7060933260
0,7130008,723,517106.47569,1901697.07995,862889.3999964460,-504903.4598709250
0,7130009,724,575643.14156,1932215.13460,920321.3303468790,-471124.0470773540
0,7130010,725,435843.13458,1938027.02723,779064.9578297410,-473571.6539581770
0,7130011,726,468374.84730,1858981.86710,815913.9619072640,-550124.2541318620
0,7130012,727,507913.84873,1822178.41810,857681.3958758290,-584349.1579478890
0,7140101,728,500583.60948,1727874.94712,854979.2074747550,-678324.0551028950
0,7140102,729,419395.78725,1671593.89356,775669.5328797470,-738719.7302383060
0,7140103,730,398985.21213,1699169.15260,753719.6547849740,-712514.3793041840
0,7140104,731,461183.30565,1675571.60125,817712.8821014490,-732438.2872729280
0,7140105,732,549192.55496,1642550.56367,908258.8281820010,-760178.5474268880
0,7140106,733,595774.60410,1684465.07625,953289.9435243900,-715868.4615798510
0,7140107,734,526024.10717,1607075.24518,886541.5751288910,-796707.2289918380
0,7140108,735,596647.03094,1604273.63233,958073.6307189510,-795420.0369533860
0,7140201,736,624291.76503,1866717.47858,972832.4940614390,-533228.0553216690
0,7140202,737,590896.95814,1774599.58161,943865.2167396630,-626689.8991523510
0,7140203,738,557990.05793,1795140.86337,909600.9995108680,-608248.1692043580
0,7140204,739,534809.43046,1731063.72265,889396.6465851170,-673185.9160168920
0,8010100,740,531124.02966,1387544.29150,901864.7251186590,-1014337.1098701100
0,8010201,741,631350.23690,1544381.35680,996020.2854609300,-852869.2010699160
0,8010202,742,618074.05232,1500617.98860,984652.9563981730,-897106.7316955330
0,8010203,743,654557.55107,1476688.66779,1022668.9830463400,-918767.4653591180
0,8010204,744,625743.51567,1449964.85598,994759.2857768980,-946986.2231483740
0,8010205,745,634391.05384,1419184.47981,1004917.9921324500,-977078.1176577180
0,8010206,746,578830.41891,1457411.93411,946958.7732142340,-942266.4592474560
0,8010207,747,660538.54157,1345113.81857,1034716.7540512300,-1049228.7381877400
0,8010208,748,606633.44985,1395257.63728,977921.4922292410,-1002439.4830919800
0,8010209,749,573344.94368,1381164.54821,944874.5565639390,-1018320.5238847300
0,8010210,750,591937.76831,1353173.04154,964942.2649116260,-1045096.3199491300
0,8010211,751,547768.43011,1346576.02751,920539.0232164360,-1054115.5434786300
0,8020100,752,480456.44763,1267996.78827,855864.5407355710,-1135882.4520393800
0,8020201,753,582229.47622,1553468.78447,945918.5744259390,-846690.9360511440
0,8020202,754,483174.23966,1610097.22005,843075.2511672110,-796136.3973314590
0,8020203,755,499476.76561,1354406.35901,871319.0931341400,-1048996.1282084700
0,8020204,756,540595.17969,1505592.19319,906054.6444581300,-896592.8843991200
0,8020205,757,463959.94611,1368005.60710,834769.3108662520,-1037427.7245317500
0,8020301,758,383443.26512,1338637.69953,754575.4261732580,-1070900.0051042900
0,8020302,759,453490.95298,1413043.08965,822158.3257225180,-993287.3523304900
0,8020303,760,436770.60548,1271134.47957,811508.2173363250,-1135103.8276946600
0,8020304,761,457457.87168,1304114.25567,831010.0568790220,-1101232.6073035100
0,8020401,762,395483.96533,1255826.36214,770377.3432976050,-1152496.5122350300
0,8020402,763,384326.97610,1289417.62211,757625.5238943220,-1119719.8652584500
0,8030100,764,451679.70975,1130152.61419,832618.2810513140,-1274497.3492628600
0,8030201,765,607908.67018,1295099.98135,983674.8340384210,-1101945.1243817600
0,8030202,766,531797.64360,1242714.13886,908925.8841069480,-1158240.3916593700
0,8030203,767,583974.13447,1258560.60740,961047.7925155610,-1139620.1508333900
0,8030204,768,544125.22211,1308358.82533,918541.9116266290,-1092298.7956398000
0,8030205,769,586445.92692,1215109.28129,965424.2053406540,-1182718.7518031700
0,8030206,770,533569.80412,1136259.85262,915251.1906318750,-1264077.6674898500
0,8030207,771,491991.93356,1176676.28032,871461.3474185840,-1226072.2000750200
0,8030208,772,487961.45138,1062307.29839,872163.4723082470,-1340151.3670879200
0,8030209,773,465954.96460,1119153.63421,847529.0068480690,-1284694.9943537400
0,8040101,774,225127.80734,1282875.17173,596736.8818129420,-1134405.8121358200
0,8040102,775,272661.18168,1230801.21718,647108.5353278790,-1183692.0628890700
0,8040103,776,233323.64519,1214147.66088,607992.3990889210,-1202209.7418596800
0,8040201,777,308953.72696,1168668.04347,686503.9611069740,-1243569.5003387000
0,8040202,778,349161.66852,1110809.89612,729648.3370089510,-1299046.7784132400
0,8040203,779,311653.33653,1267552.48824,685002.7654833020,-1145211.6011840500
0,8040204,780,364248.19397,1180394.77056,741987.5676366840,-1229080.1910848800
0,8040205,781,393721.25532,1171936.26252,772184.2123989160,-1235961.5623659600
0,8040206,782,304059.00203,1090029.50902,684855.5231492630,-1322003.4301219300
0,8040207,783,356397.92054,1031926.81097,740246.9995367770,-1377188.6410538800
0,8040301,784,378062.84855,919004.23585,766759.7663520900,-1488651.4336264700
0,8040302,785,344217.91142,1008240.54499,728890.2892143850,-1401393.9367920700
0,8040303,786,309390.98092,1014334.67657,693387.2705911590,-1397070.9842828800
0,8040304,787,354679.29675,956719.44641,741576.5172365550,-1452209.6963163200
0,8040305,788,396514.20460,939710.48337,784600.3490196400,-1467067.1137912100
0,8040306,789,412659.61651,945492.46583,800706.4339753770,-1460483.1073377700
0,8050001,790,402726.07544,1083577.18802,785008.2730059020,-1323398.5957342900
0,8050002,791,433716.88027,1088209.16292,816186.4134522880,-1317184.3726529000
0,8050003,792,438422.48110,1025906.68925,823518.1694029180,-1378995.2986874700
0,8060100,793,459039.16658,1014166.49964,844863.8168057790,-1389631.6606729500
0,8060201,794,593827.80648,1156453.37625,975389.2176846900,-1240713.5898345300
0,8060202,795,526350.24466,1063146.81677,910982.1070274710,-1337294.2976512600
0,8060203,796,499962.88116,995818.62133,887024.9743962550,-1405803.6681415600
0,8060204,797,452910.13429,967922.95084,840535.5808479420,-1436057.3330119000
0,8060205,798,475850.31116,945367.81163,864655.3402908920,-1457383.3740970800
0,8060206,799,446610.83628,911438.90535,836423.3424474150,-1492742.5407186300
0,8070100,800,455530.44172,837060.03095,848378.1843740330,-1566594.2925189400
0,8070201,801,445455.37638,879366.34140,836525.3288997860,-1524827.8378095200
0,8070202,802,486040.10715,870101.69700,877947.6514646470,-1532025.7783853000
0,8070203,803,513621.83433,858065.06526,906319.2428750310,-1542650.9983839200
0,8070204,804,515340.71213,807827.27269,910004.3481204330,-1592811.9773386800
0,8070205,805,530962.75219,880152.57538,922997.0806476250,-1519683.3535143600
0,8070300,806,441510.73004,827027.80065,834588.5592549810,-1577327.5843355500
0,8080101,807,424864.07932,812246.83933,818326.8365370110,-1592937.7919582200
0,8080102,808,372692.78797,853712.22919,763924.8311396940,-1554095.4731189200
0,8080103,809,388816.82405,775741.64631,783287.1444899120,-1631232.6967358700
0,8080201,810,340602.24404,831662.06700,732330.6971808790,-1577705.7715964100
0,8080202,811,325016.00376,766859.84462,719107.7677539220,-1643237.8552938300
0,8080203,812,290330.42800,820338.67734,681921.0666119510,-1591474.4305017000
0,8080204,813,281875.84455,871436.58074,671332.9874631220,-1540871.8165372200
0,8080205,814,247664.65969,826576.44650,638509.1562842510,-1587310.8191134900
0,8080206,815,252253.22905,773303.16870,645261.6307195920,-1640310.0188330100
0,8090100,816,661123.23312,694823.42759,1061619.8642315100,-1698686.2343517400
0,8090201,817,570202.31710,842739.20457,964142.2529858090,-1555078.2868030600
0,8090202,818,564867.09046,807253.33246,960110.7934246530,-1590866.5158422700
0,8090203,819,605430.67224,773439.32089,1002409.7396178000,-1622661.1176799800
0,8090301,820,553438.34897,749524.49527,950747.8743551100,-1649269.4011740800
0,8090302,821,499627.89135,730736.13871,897056.8188862620,-1670797.5364255400
0,9010001,822,-500918.27664,2883856.41339,-201822.3263052130,425760.4755740750
0,9010002,823,-451804.13420,2863339.93300,-152525.9381911890,406898.4354013910
0,9010003,824,-347819.74183,2783605.35921,-46489.2903144799,330622.6142650520
0,9010004,825,-301967.03517,2852038.73155,-3877.6286796633,401565.0696402890
0,9010005,826,-384971.79157,2847154.97995,-85798.1381857318,393196.1222285630
0,9020101,827,-47295.18857,2550344.74464,262885.4571583050,109997.8352156120
0,9020102,828,-19089.09929,2531690.53736,291945.7352126100,92716.7238415139
0,9020103,829,13554.30575,2619719.84264,320080.2020217300,182459.8243731370
0,9020104,830,-49766.52222,2626236.18766,256710.0504403080,185874.6917552020
0,9020105,831,-101338.27571,2577138.37326,207698.6517245800,134226.3453992390
0,9020106,832,-22968.92516,2646999.35085,282353.1237079810,208003.0907580300
0,9020107,833,-71563.43672,2700090.44328,231416.2593217780,258940.1983188920
0,9020108,834,-636.22446,2694198.58716,302177.9171663960,256487.0314666960
0,9020109,835,-121499.21855,2736263.99078,180090.0497608070,292937.0007934800
0,9020201,836,-219404.59372,2818344.87269,79269.6256832567,371144.7303485940
0,9020202,837,-293380.90719,2770987.75918,8012.6241611939,320197.9892462780
0,9020203,838,-178420.75626,2729039.72512,123924.2647865490,283047.1456573160
0,9020204,839,-160729.81585,2651564.69378,145060.8392634240,206044.4308739390
0,9020205,840,-118054.73456,2654549.68820,187382.2669088150,211014.9913684260
0,9020301,841,-52745.96130,2737932.28914,248238.4573977380,297891.3583676460
0,9020302,842,94031.64121,2779724.36755,391599.4681755770,347352.0838311780
0,9020303,843,-9200.15218,2772444.54216,289685.4710352120,334766.2162388230
0,9020304,844,23098.68550,2815650.18676,319434.0385167630,379932.1030830720
0,9020305,845,24907.96069,2749621.87214,324681.7254625990,313493.9654448310
0,9020306,846,-64600.59172,2783032.54094,234250.5995898060,342721.6576733220
0,9020307,847,-114947.53959,2779831.20445,184513.8876642810,337098.8430068220
0,9020308,848,-129642.68352,2805302.57356,168744.0849711020,362081.0175284760
0,9020309,849,-44817.25668,2808127.93553,252594.5739368340,368976.6664360320
0,9020310,850,-130720.81618,2837332.71104,166158.7843974310,394344.7937207760
0,9020311,851,-70524.60518,2849689.59483,225087.7417694980,409675.3929706740
0,9020312,852,-37294.65619,2862294.39714,257299.2907975050,424023.2792921980
0,9020313,853,-182879.78726,2875575.43782,112815.8172450490,430576.6659316390
0,9020314,854,15342.30095,2865246.22185,309154.4891627770,429619.1188625240
0,9030001,855,334490.79164,2778075.84745,629935.8065261780,358948.9102934100
0,9030002,856,264396.10087,2779286.70517,560414.2849300860,356156.3483396770
0,9030003,857,225128.42840,2828670.59403,518586.5031047870,403768.7879952000
0,9030004,858,148703.36727,2832444.92514,442778.4176068870,403412.4512445930
0,9030005,859,219097.29018,2776130.46307,515719.8455234270,350447.5704807520
0,9030006,860,163129.10554,2770497.58217,460583.1143829010,341719.4797588220
0,9030007,861,99156.45740,2829913.88517,393915.9119018110,398233.7939159740
0,9030008,862,92799.25734,2851446.05464,386439.9177925670,419644.3697207860
0,9030009,863,70199.72549,2881720.16903,362448.6983877670,449070.9708048020
0,10010001,864,-1316985.37161,3003459.36813,-1011185.6820863200,524584.0984048870
0,10010002,865,-1293787.53653,2987028.52650,-988139.9022202370,508308.1573686950
0,10020001,866,-1310153.59118,2533526.36505,-998622.4105260060,50933.6834545244
0,10020002,867,-1302905.23201,2579290.80246,-992232.1532370530,96950.5260300868
0,10020003,868,-1258326.79571,2572429.38039,-947493.2766049020,90925.4091394699
0,10020004,869,-1333308.57827,2635941.27822,-1023618.4571327500,153260.4138116760
0,10020005,870,-1242506.31486,2640287.25701,-932946.0494088420,159328.1056528310
0,10020006,871,-1243935.17517,2682624.95448,-935108.8046643920,201838.0556257520
0,10020007,872,-1224523.03179,2574385.87200,-913708.8507231540,93566.9724954167
0,10020008,873,-1180721.54907,2594459.92069,-870308.0439446180,114613.7032481560
0,10030101,874,-1200655.51585,2709202.38825,-892376.4460243220,229432.7253743370
0,10030102,875,-1167011.84863,2809973.51406,-860487.0954180600,331635.3589558810
0,10030103,876,-1156237.43674,2741039.54666,-848647.3285860390,262403.3483304830
0,10030104,877,-1233029.06053,2837884.27555,-926511.8588744020,358463.8531218270
0,10030105,878,-1123432.07185,2778178.63012,-816622.0780223020,300525.7263755710
0,10030201,879,-1252817.82579,2924049.55501,-947082.9497190290,445211.8935595680
0,10030202,880,-1238755.31330,2961895.53782,-933466.8658316840,483828.0169518060
0,10030203,881,-1151221.72321,2908911.08990,-846170.9436762420,431930.3879318580
0,10030204,882,-1148463.98011,2943063.81774,-843848.5066856130,466573.0206372270
0,10030205,883,-1192542.08395,2865538.71167,-886628.8891084850,387205.6676345120
0,10040101,884,-1029147.85988,2836737.44401,-723934.6025527430,361785.3732850790
0,10040102,885,-1076311.97293,2799641.75647,-770127.6215099770,323234.4107378520
0,10040103,886,-1053980.32242,2753424.95976,-747044.4949737840,277200.1981548980
0,10040104,887,-878223.93223,2796956.18865,-573222.7684957530,325639.2448070820
0,10040105,888,-831319.69147,2748133.30100,-525396.3433148500,277822.9406028910
0,10040106,889,-794787.97773,2713672.45737,-488130.1660486180,244257.4698447810
0,10040201,890,-1045208.53701,2678044.50314,-736744.8250546880,201606.3574972650
0,10040202,891,-932462.40287,2686608.69773,-624540.0244670120,213109.6889547450
0,10040203,892,-965426.54689,2718134.74658,-658125.4119316900,243916.5601017960
0,10040204,893,-971547.58984,2746825.79565,-664863.3804803370,272619.1992202830
0,10040205,894,-913963.56983,2753036.21361,-607712.7840866690,280408.1722568290
0,10050001,895,-1258151.50528,2985087.38824,-952845.0908794950,506987.0080048300
0,10050002,896,-1046418.29049,2932339.98064,-742653.4364867750,458027.9102414430
0,10050003,897,-1035294.20020,2958606.77611,-732036.1321390150,484912.7536582590
0,10050004,898,-952828.82530,2898973.29472,-649402.4776096170,426610.5095133070
0,10050005,899,-1051941.54199,2887339.23879,-747422.1780365630,412355.8211564370
0,10050006,900,-1081567.47299,2937621.61702,-777531.5519620310,462549.7078701510
0,10050007,901,-1003759.77370,2944495.37536,-700622.5002785610,471388.2617210030
0,10050008,902,-977381.01789,2940642.04892,-674460.1918934970,468153.9749169910
0,10050009,903,-951963.46116,2862548.61827,-647836.3370605180,389812.2693693520
0,10050010,904,-917068.80716,2925455.95352,-614509.6348686350,454369.8700536430
0,10050011,905,-866972.22655,2925395.71284,-564948.1347772530,455704.2505542810
0,10050012,906,-812680.17564,2851263.46641,-509492.2154095940,382328.4005197900
0,10050013,907,-837170.05525,2912679.83650,-535188.5282543940,443691.5652721830
0,10050014,908,-879298.99026,2847295.40653,-575451.0051450380,376389.6577317140
0,10050015,909,-809022.54950,2911034.06582,-507303.5219047980,442858.2196874880
0,10050016,910,-773436.08386,2881925.54463,-471376.9292483010,414496.6180581010
0,10060001,911,-738477.89006,2827820.77336,-435318.2597251840,360948.2365913690
0,10060002,912,-712406.53803,2765122.68248,-407672.4733756480,298594.7425105060
0,10060003,913,-701475.62438,2882505.16857,-400162.1920166710,417362.7790832090
0,10060004,914,-739135.73533,2896372.10530,-437799.5448831080,430175.5496640880
0,10060005,915,-639946.75285,2813817.80596,-337208.7119700890,350063.7653868350
0,10060006,916,-643795.84850,2872762.03959,-342799.1787405120,409435.1191730050
0,10060007,917,-595536.54376,2891785.75113,-295635.4800276000,430337.0451843240
0,10070001,918,-1126296.33924,2493764.51004,-813584.5326658900,14969.5063743677
0,10070002,919,-1112652.31338,2597403.30729,-802321.9818488180,119078.1508429000
0,10070003,920,-1130011.73476,2641240.78334,-820598.1309345720,162663.0014031320
0,10070004,921,-1017024.87332,2602252.51606,-706875.7985473920,126247.7285708880
0,10070005,922,-1070619.40946,2563732.51824,-759526.8412999670,86324.1542610014
0,10070006,923,-1039424.98512,2525291.83828,-727377.2791197810,48602.2090486198
0,10070007,924,-944134.92128,2621175.98614,-634552.4490919260,147122.6366702210
0,10070008,925,-966129.35406,2567914.63843,-655155.3661963130,93159.9048180929
0,10080001,926,-1068924.88784,2343982.05222,-752106.4000179090,-133252.9361615860
0,10080002,927,-1053615.99214,2297791.16382,-735394.9814358300,-178913.6635215130
0,10080003,928,-1036675.99681,2263927.19447,-717356.1601601210,-212211.3052056140
0,10080004,929,-962148.81727,2274027.93713,-642733.9485321210,-200145.5158523940
0,10080005,930,-988952.65701,2318298.70666,-671026.6840157540,-156778.1036625120
0,10080006,931,-936480.65868,2317358.47307,-618286.9510082800,-156271.3317583800
0,10080007,932,-983763.27050,2385591.86246,-667803.1017831790,-89540.5412698763
0,10080008,933,-912249.53562,2391354.03980,-596226.6425397260,-81821.2679063384
0,10080009,934,-1031762.38958,2421278.11662,-716960.3067180620,-55177.3718659428
0,10080010,935,-944329.62212,2484709.68401,-631098.4488800870,10501.4444686598
0,10080011,936,-1003225.25124,2450576.31134,-689153.9797175150,-25178.5017891103
0,10080012,937,-1085646.41504,2465483.04857,-772152.1078463160,-12351.8366704804
0,10080013,938,-1075558.26269,2430887.82076,-761139.9870911290,-46676.3862126528
0,10080014,939,-1001801.25594,2487410.79523,-688725.5165675490,11670.3837028245
0,10080015,940,-908404.83539,2570062.59361,-597517.8081336060,96882.4933255659
0,10080016,941,-898289.03754,2523445.68421,-586108.2703982320,50511.7174582591
0,10090101,942,-856452.94901,2486464.89256,-543167.4165218560,14744.2543578775
0,10090102,943,-778054.55007,2566674.28710,-467179.4195740890,97327.9923518364
0,10090201,944,-876099.52989,2352437.29884,-558751.6445775210,-119583.1401661310
0,10090202,945,-802004.49966,2391853.31899,-485670.4017649850,-78060.4952780016
0,10090203,946,-880204.76744,2301385.18574,-561249.4192050700,-170564.4940792270
0,10090204,947,-829028.80626,2308639.02406,-510077.6218953560,-161808.8963571920
0,10090205,948,-843052.03883,2403407.50044,-527199.1053846050,-67783.0781887085
0,10090206,949,-842272.59096,2442297.23937,-527626.7881063980,-28951.1681451215
0,10090207,950,-764462.16390,2497347.17409,-451439.2392127690,28414.3205056366
0,10090208,951,-736948.60629,2462753.51464,-422787.9607854070,-5266.2475682199
0,10090209,952,-704854.29268,2585247.57940,-394657.6867798540,118254.0497225100
0,10090210,953,-733515.61909,2571492.89841,-422840.8395022740,103555.0225204370
0,10100001,954,-815083.97821,2646566.02013,-506477.6982509230,176259.0724139410
0,10100002,955,-855014.58508,2680937.35428,-547219.8018388830,209582.5814620340
0,10100003,956,-833382.30160,2570510.87418,-522566.9850898560,99490.8939842077
0,10100004,957,-655113.41062,2727080.06398,-349580.8442457480,262213.2502667640
0,10100005,958,-669748.04799,2627598.83018,-360990.1721058200,161848.2760493930
0,10110101,959,-484261.74067,2799007.93068,-182352.6214238050,340739.5320418280
0,10110102,960,-564100.70475,2851784.25337,-263258.3681923530,391031.9126723950
0,10110201,961,-651837.06204,2525946.16491,-339747.1524923080,60687.3588066488
0,10110202,962,-658577.62850,2545146.37348,-347130.0555772060,79659.4851938098
0,10110203,963,-585630.84131,2659656.73770,-278228.8731751270,196899.3418970620
0,10110204,964,-613270.21683,2689623.95886,-306751.6906990790,226009.2262385420
0,10110205,965,-537542.71583,2749205.39025,-233474.2967824670,288602.9598666290
0,10120101,966,-774169.92294,2312112.04830,-455097.5727265200,-156644.9504959120
0,10120102,967,-767736.48407,2287067.90796,-447782.4179697240,-181370.3662297900
0,10120103,968,-712947.08289,2327522.87250,-394156.9488737510,-139319.1872552030
0,10120104,969,-690813.71449,2265457.78946,-369735.7403771020,-200348.6631580090
0,10120105,970,-735627.42289,2266295.41583,-414799.1824831130,-201002.2271337440
0,10120106,971,-629972.66425,2284627.83970,-309306.6362886900,-179191.0897395280
0,10120107,972,-658859.57223,2345392.90751,-340503.7097531670,-119705.3790520510
0,10120108,973,-635097.29874,2245726.36337,-313023.4693669790,-218058.9278328360
0,10120109,974,-579061.62618,2319654.77271,-259485.1161137760,-142528.5563858140
0,10120110,975,-587662.86556,2360872.76755,-269643.6208433720,-101795.8166897390
0,10120111,976,-542039.76199,2368993.83216,-224195.7090807990,-92049.9586457218
0,10120112,977,-459211.01900,2403545.42277,-142509.5990018530,-54493.3229707091
0,10120113,978,-500519.55828,2443638.61943,-185423.7967157760,-16087.8421373976
0,10120201,979,-719415.05727,2391241.69319,-402836.0320445090,-76045.4966560116
0,10120202,980,-588440.07501,2431624.26780,-273007.7680737280,-31297.4871838615
0,10120203,981,-638901.60993,2410756.63173,-322811.1034728380,-53880.7557897741
0,10130101,982,-372258.02465,2713376.37261,-67937.4731678721,258961.1656545340
0,10130102,983,-347953.70963,2559771.68823,-37518.3404001893,105948.2614847570
0,10130103,984,-301988.87819,2659335.79455,4153.1967318070,207615.0205948890
0,10130104,985,-300295.86715,2593586.95655,8609.1444459569,141786.2566354090
0,10130105,986,-353716.12810,2441883.93436,-38422.6649755758,-12054.5986499457
0,10130106,987,-279493.92646,2531361.53397,32010.6526865172,80414.9633820928
0,10130201,988,-475954.22117,2705705.91511,-170718.7843724180,247169.1398524260
0,10130202,989,-511662.87239,2664814.48039,-204756.3197203670,204764.9725074050
0,10130203,990,-425245.77752,2650279.38284,-118173.8020722070,193494.1650857950
0,10130204,991,-489412.60235,2619325.01609,-180927.3203217570,159984.5648982770
0,10130205,992,-486744.69772,2588705.45252,-177127.5479506810,129414.4950390750
0,10130206,993,-393418.15525,2607087.93948,-84774.0467692394,151465.9176604230
0,10130301,994,-552410.58170,2576755.00197,-242210.0364184890,115013.2143756940
0,10130302,995,-552214.46270,2538665.42101,-240644.6892197040,76912.4127834357
0,10130303,996,-436398.17408,2537339.42923,-124915.4736184170,79958.8630547918
0,10130304,997,-585487.11277,2484432.29222,-271954.7332080590,21516.6217952239
0,10130305,998,-531893.48760,2495788.47398,-218768.2222704770,34803.4816613484
0,10130306,999,-435913.41436,2485131.91347,-122389.6737075720,27810.5830808486
0,10140101,1000,-262150.86834,2305256.62044,59127.0724493509,-144293.1796705070
0,10140102,1001,-418479.76389,2359088.65049,-99924.0550896042,-97191.8786828496
0,10140103,1002,-299801.27823,2409768.23835,16894.6409998063,-41830.1190573686
0,10140104,1003,-324013.72862,2336989.79466,-4287.9616665290,-115345.9621443570
0,10140105,1004,-243690.39103,2352755.44733,75572.4234422433,-96216.8523289675
0,10140201,1005,-548928.05863,2253539.16826,-226720.6744956180,-207198.9412696230
0,10140202,1006,-443705.78970,2299587.30020,-122846.1266022620,-157409.1742276260
0,10140203,1007,-421283.08505,2262343.54122,-98831.3633611316,-193564.0404785280
0,10140204,1008,-333037.08486,2295369.46534,-11588.7842977686,-157136.2458856450
0,10150001,1009,-243125.40194,2227212.88751,81630.5872633920,-221055.8379952360
0,10150002,1010,-644051.46699,2200124.95113,-320336.9716399060,-263694.7729749630
0,10150003,1011,-532302.35150,2183528.62574,-207295.4890529360,-276147.9260291610
0,10150004,1012,-360361.63728,2197467.47577,-34936.6290869231,-255567.8933548200
0,10150005,1013,-446348.29771,2189451.70084,-121075.1485742460,-266978.1411108200
0,10150006,1014,-323219.51350,2235829.23480,782.7191218181,-215919.2843612540
0,10150007,1015,-203099.21640,2182319.86538,123840.7537321030,-263879.8773028170
0,10160001,1016,-250513.33404,2728226.91939,52380.7247391028,279020.2164145690
0,10160002,1017,-244729.65397,2694906.02562,59577.4286340483,245787.2230182180
0,10160003,1018,-180139.74118,2603673.09816,127923.7983289470,157154.3225175020
0,10160004,1019,-212648.26437,2565843.98243,97215.6015596603,117822.3390372200
0,10160005,1020,-153102.44392,2498033.78045,159727.6673285250,52717.7206354580
0,10160006,1021,-173536.90391,2403458.13987,143600.7146547040,-42583.9457608617
0,10160007,1022,-263394.02352,2488658.78054,49933.4326479315,38440.6344471922
0,10160008,1023,-229915.42375,2476627.99771,83924.1900347939,27888.5584315126
0,10160009,1024,-241562.76907,2416680.85777,74905.6477613976,-32431.1732187026
0,10160010,1025,-115231.86667,2491310.33502,197876.9757137060,47755.6331701630
0,10160011,1026,-154922.27719,2295611.96042,167150.6606082510,-149120.6914634200
0,10170101,1027,-133802.71029,2203276.98902,192561.5912369300,-239929.1915318640
0,10170102,1028,-94637.44992,2272580.56047,228711.8919623320,-169232.5103306050
0,10170103,1029,-110234.34607,2376738.13970,208225.7551892360,-66296.3639306136
0,10170201,1030,-110981.88717,2420650.28848,205430.3308588220,-22562.9219484080
0,10170202,1031,-71927.73059,2404414.15953,245286.2009002010,-36906.0022158998
0,10170203,1032,-50362.53557,2284212.81149,272602.9022586650,-155560.1041972460
0,10170204,1033,-4400.50452,2284802.14849,318697.1256432010,-152742.1574623830
0,10180001,1034,-863242.20282,2004484.83203,-534005.3431711150,-465119.8148463550
0,10180002,1035,-893077.34761,2096322.15209,-567341.8086635120,-374863.1707064400
0,10180003,1036,-886297.99829,2180554.76964,-563395.9671516620,-290963.9956126580
0,10180004,1037,-842755.36357,2135779.61593,-518018.8818791620,-334141.0166552160
0,10180005,1038,-826344.20114,2178779.71496,-502990.2611551270,-290907.4767805380
0,10180006,1039,-966131.12488,2226363.97027,-645234.9329283100,-247700.8876000190
0,10180007,1040,-836274.57940,2244659.62925,-515229.1430769960,-225707.3346736880
0,10180008,1041,-745015.24790,2206496.06562,-422127.7719920340,-260771.5363293410
0,10180009,1042,-608990.95238,2121340.62567,-282076.5160587380,-340690.8092544840
0,10180010,1043,-817043.46257,2070433.75100,-489797.1527453150,-398226.1618681560
0,10180011,1044,-758574.02520,2140322.50355,-433406.6168075200,-326959.7062470640
0,10180012,1045,-706611.92610,2100289.39155,-379607.3038189930,-364980.9243298160
0,10180013,1046,-629814.62168,2086302.90880,-301709.7927288650,-376201.1190990430
0,10180014,1047,-460362.58948,2058897.80015,-129890.6188078780,-397070.3794708970
0,10190001,1048,-834285.73202,1829098.31212,-498242.1267988990,-638114.7674069260
0,10190002,1049,-788144.23403,1857755.31012,-452721.0646911310,-608205.1073482570
0,10190003,1050,-724033.08972,1915475.42084,-390191.3658411410,-548851.9438651170
0,10190004,1051,-804330.63338,1900503.59479,-470697.4146945010,-566367.5741643490
0,10190005,1052,-786092.28669,1934852.30540,-453579.8107083650,-531720.4697156040
0,10190006,1053,-783337.86408,1970580.16701,-452140.5568975890,-496205.9146980690
0,10190007,1054,-777400.60473,2007028.94029,-447507.7103581240,-459863.8244878300
0,10190008,1055,-737845.37728,2015568.89386,-407930.7797218870,-450085.8530519180
0,10190009,1056,-716496.09899,2021301.80525,-386615.8539227060,-443681.6355895410
0,10190010,1057,-710650.64318,1878517.09722,-375248.5753361820,-585015.5080707360
0,10190011,1058,-690447.62702,1870051.96073,-354513.6540967590,-592701.5652641630
0,10190012,1059,-616835.66864,1971340.95767,-284169.3686065490,-489731.4583676940
0,10190013,1060,-643553.21477,1891936.40119,-308014.8478344890,-569366.4685848000
0,10190014,1061,-650655.35061,1994586.26541,-319191.7136380620,-467895.9892474700
0,10190015,1062,-709585.32942,2058966.82745,-381063.0925470490,-406086.2505623210
